window,TW,hamming_mean_bias,hann_mean_bias,multitaper_mean_bias
0.01,1.0,0.03664110717777758,0.03581068635640808,0.04032949309554912
0.01,1.0,0.0010110832588753455,0.0006878502693437293,0.002993689473215806
0.01,1.0,0.154133047689127,0.15216053884860128,0.17510699064479524
0.01,1.0,0.20489947367342878,0.20305686620200922,0.21409201685288584
0.01,1.0,0.01461588591150648,0.013831565719870726,0.014589430729080968
0.01,1.0,0.004499557495887109,0.00380050002288373,0.007652167372081654
0.01,1.0,0.20614274547190972,0.2095115571827137,0.1792597612390582
0.01,1.0,0.0012528575498355907,0.001806467427727125,0.003464860300822576
0.01,1.0,0.02127508886799554,0.017248682509430163,0.03222833037237193
0.01,1.0,0.002146063690793552,0.0019218223215983934,0.002487865064035643
0.01,1.0,0.015167837879851098,0.013572253206327368,0.029531738376824074
0.01,1.0,0.01597172617163291,0.01250935512163429,0.0461070990408478
0.01,1.0,0.02075779172488352,0.020033558570556977,0.02692825614184844
0.01,1.0,0.015239356721726119,0.01510076195249672,0.014863889590388835
0.01,1.0,0.0027367987147630174,0.002598186796175332,0.0029780456192859683
0.01,1.0,0.17022569202720544,0.16751689099976938,0.18234275239847184
0.01,1.0,0.012460475265373423,0.011775799395638277,0.013462751774856004
0.01,1.0,0.05311562875799869,0.05335914179477449,0.04734444140384818
0.01,1.0,0.03189082561738847,0.03002781816347357,0.02972906944704536
0.01,1.0,0.0027565794143781506,0.0026246182879246125,0.0033097901909934814
0.01,1.0,0.035366453199328005,0.03480809819755769,0.03278856232092835
0.01,1.0,0.015111754901509539,0.015559787906271267,0.01337786171938731
0.01,1.0,0.12436412461603578,0.12485778476653261,0.13520916100836122
0.01,1.0,0.045742797773039114,0.04537228016602334,0.041180827781456424
0.01,1.0,0.007590739575075762,0.00674885215737665,0.0119324267427603
0.01,1.0,0.057397329470559,0.05887956323942946,0.04614817715020343
0.01,1.0,0.08776571637660256,0.08722280144314566,0.09588544713734569
0.01,1.0,0.01043984024490487,0.010561649942359076,0.012138332213636787
0.01,1.0,0.03787361328704259,0.03801696205703854,0.03461087678668693
0.01,1.0,0.10210889631459916,0.10144484988159141,0.12281447097088272
0.01,1.0,0.02476064735336507,0.022617721525745583,0.044445679886909194
0.01,1.0,0.020544659124168477,0.021086357793300117,0.017355065166389502
0.01,1.0,0.01301139636545782,0.012993715473113624,0.015324299857577958
0.01,1.0,0.02877344596823426,0.02925763025548399,0.026316595221741856
0.01,1.0,0.0032198603944617364,0.003628159265409618,0.0035549068407804787
0.01,1.0,0.08529038911990658,0.08304105019781513,0.105626208887267
0.01,1.0,0.00785925791995033,0.007785674559771652,0.010279696984545632
0.01,1.0,0.029104983775077392,0.029247913692978404,0.03393474211091335
0.01,1.0,0.02604942943439793,0.024902202896339976,0.028393957994739087
0.01,1.0,0.08421740604306019,0.08591804827570389,0.07713031157757161
0.01,1.0,0.013937149089100398,0.01443161718424367,0.010845747929354903
0.01,1.0,0.0052441353039447535,0.00540396631555972,0.0043023442485945525
0.01,1.0,0.01521020564689568,0.015838417981542046,0.013152459850715666
0.01,1.0,0.07378155757757551,0.07434897001579246,0.07484971524687051
0.01,1.0,0.003586245489794878,0.0033048208248713366,0.004282273238126098
0.01,1.0,0.0307950048684278,0.03132610468883342,0.026715422151590784
0.01,1.0,0.18561208208464314,0.18255032329970397,0.21334546756985012
0.01,1.0,0.4193406976103845,0.42259057254905646,0.38966884777463406
0.01,1.0,0.06441165949433739,0.06473653386949588,0.0684498144965544
0.01,1.0,0.264038199438834,0.26452896291955075,0.25325227351879137
0.01,1.0,0.0022924361575233517,0.0021925883312888315,0.002181017873517223
0.01,1.0,0.0035936925873367937,0.0034627651664288135,0.00407754469686898
0.01,1.0,0.011723218247885421,0.011357027915858148,0.01233300822626048
0.01,1.0,0.004051526203872643,0.002613893087568791,0.009253558788632711
0.01,1.0,0.1607806811058982,0.16094495057739538,0.16223352258807494
0.01,1.0,0.0022695162304906973,0.0022157828085317267,0.0030634855174998575
0.01,1.0,0.06461930045105532,0.06528044111825804,0.05962355314138919
0.01,1.0,0.02825670994448957,0.025879929686889104,0.05002337985212326
0.01,1.0,0.01037956313811808,0.009994951491040554,0.009938512772217514
0.01,1.0,0.0030121310504385703,0.0032241110738295857,0.0025093063824149337
0.01,1.0,0.05169105650637732,0.052015233293947104,0.0417220733990626
0.01,1.0,0.0022512716355510254,0.0022933497287131784,0.002484135970834286
0.01,1.0,0.006150511834735252,0.005211617556777551,0.008140762502197469
0.01,1.0,0.25682278998645075,0.25823252044959516,0.2645386777840101
0.01,1.0,0.004502256885110897,0.004506693910324455,0.0038434865365476007
0.01,1.0,0.1043232045914539,0.1051334697014826,0.0986934328757329
0.01,1.0,0.06835864758282437,0.06661759922545285,0.0607688836809873
0.01,1.0,0.014502920226518334,0.013155426132799889,0.02449059706560126
0.01,1.0,0.03092626240097912,0.028742628390057805,0.05214345497380006
0.01,1.0,0.008313850617027243,0.006859242642733539,0.011944725232220493
0.01,1.0,0.03270293747176648,0.032659579516280346,0.039151903830159936
0.01,1.0,0.07810792888997121,0.07962396885015179,0.0779232536756829
0.01,1.0,0.229225504897628,0.2303562575296223,0.2357701968003072
0.01,1.0,0.01479889416430187,0.014588074861958891,0.017738948704686678
0.01,1.0,0.010605681132164788,0.010358192685944987,0.009648438235536535
0.01,1.0,0.12646429105033882,0.12231037617286811,0.15249908766700546
0.01,1.0,0.16547913164795908,0.1684103947876811,0.15100285503741967
0.01,1.0,0.09689719818060878,0.0999540242682482,0.08356770782310832
0.01,1.0,0.038990335545154894,0.03817849191630678,0.049448958435367785
0.01,1.0,0.007132751394525174,0.00689157212234782,0.006605750765034937
0.01,1.0,0.1487121415470551,0.15314411027062474,0.13016267176117285
0.01,1.0,0.003938126087232629,0.0033615779121738978,0.006658531922037042
0.01,1.0,0.012193832922349192,0.010918021773424647,0.013233721204603806
0.01,1.0,0.04408486506145271,0.04408161519732586,0.041295536942682586
0.01,1.0,0.0435235119642081,0.041526529634712026,0.060025695710127745
0.01,1.0,0.02811811221094144,0.02734631522149067,0.030973604838446515
0.01,1.0,0.0012750630677384517,0.0014045018440090556,0.002105514681901508
0.01,1.0,0.10983563145111479,0.1091152854188097,0.11515162941585919
0.01,1.0,0.09064788104646503,0.09074723583937885,0.07650774557944966
0.01,1.0,0.026501044824401444,0.024429460552906332,0.04384812691188568
0.01,1.0,0.03843480744813628,0.03847251863863667,0.04041002943411714
0.01,1.0,0.062354432060134045,0.06436425176857272,0.049380015109652474
0.01,1.0,0.021011561296785195,0.020609882917681396,0.02356489481724989
0.01,1.0,0.09096135461080608,0.09095076084076813,0.08273549146906808
0.01,1.0,0.08850055246889246,0.08841661600509167,0.0862736473958093
0.01,1.0,0.01718817150037697,0.01654034866474356,0.02241449586154414
0.01,1.0,0.0743626468800575,0.07534435994837756,0.06275826357502706
0.01,1.0,0.02583167429526497,0.025955122756604936,0.023296373029661498
0.01,1.0,0.0024327993829604813,0.002313294578554877,0.0028464925792652225
0.01,1.0,0.0017030697851641297,0.00104956546006856,0.004522581504303184
0.01,1.0,0.07346141886123404,0.06922290636385639,0.10837106783653896
0.01,1.0,0.03032380371025802,0.030020251019870388,0.03535655283183612
0.01,1.0,0.05394106785019066,0.05379134000960981,0.05955021374833678
0.01,1.0,0.01270701891735801,0.012669618067801295,0.014401894738728379
0.01,1.0,0.06922079022524635,0.06758168544576765,0.07683028956690147
0.01,1.0,0.01413808804859669,0.013885831534817003,0.014241187736029833
0.01,1.0,0.009909371755972039,0.009695153704317037,0.011984007155911797
0.01,1.0,0.035405331353993603,0.03445227220635228,0.034697507419538455
0.01,1.0,0.10307882433432403,0.10433069727496873,0.08895980846015676
0.01,1.0,0.0016295060371180573,0.0024164631677886595,0.002263419183449686
0.01,1.0,0.016620296704684984,0.016579730469693226,0.017775383680271005
0.01,1.0,0.16994407927555663,0.17057308097113807,0.15380402799884568
0.01,1.0,0.00636300432090398,0.0067105848450530105,0.004486221171632943
0.01,1.0,0.004095582474831145,0.003698074510683001,0.004998309544558288
0.01,1.0,0.10421248476315823,0.10575132307073379,0.09692453082914189
0.01,1.0,0.002600799857191839,0.0024783046117763745,0.003459853099897875
0.01,1.0,0.09765149173653499,0.09885865486134496,0.08659993033849657
0.01,1.0,0.05793479800986451,0.056663315988123075,0.07895870593285474
0.01,1.0,0.1619658365578745,0.16257014460679817,0.15196179396344464
0.01,1.0,0.09699827932746584,0.09704842526163286,0.08502935146059684
0.01,1.0,0.0051413443146347045,0.005171651547521672,0.00537739140718342
0.01,1.0,0.05783593281361462,0.05808912282250299,0.061212456931420245
0.01,1.0,0.012175766120592544,0.012285570219841236,0.01103122627082135
0.01,1.0,0.01855814394863478,0.016818755851797276,0.031165250960220735
0.01,1.0,0.015269411436688859,0.015073300223807198,0.016568963021942284
0.01,1.0,0.012737138075540017,0.011171230456518189,0.019639444715651377
0.01,1.0,0.010939581362439886,0.011076684261026147,0.013876645733363741
0.01,1.0,0.18961401352136703,0.19420035301207075,0.15921983174785556
0.01,1.0,0.008748124036334317,0.008185846718986459,0.008383817602439964
0.01,1.0,0.2163368654700641,0.22195963391252582,0.18619890726494176
0.01,1.0,0.00938181056578564,0.008687136309115457,0.010088619145816805
0.01,1.0,0.01450297353018586,0.014439951210491223,0.0209011665780762
0.01,1.0,0.011567738420785397,0.011531722127297594,0.009849998920531918
0.01,1.0,0.02689182013291854,0.02676346945995297,0.022892421139090565
0.01,1.0,0.376436025199293,0.37577101700515575,0.3670921948950017
0.01,1.0,0.023735893221493054,0.024279451018378785,0.022602566695801816
0.01,1.0,0.009450156075199407,0.007818999888498256,0.02062815387379763
0.01,1.0,0.020840156429759702,0.02127675369246187,0.020339439630706675
0.01,1.0,0.021684596518021286,0.02074736841943852,0.030837873672396304
0.01,1.0,0.07368566345631514,0.07361536893211006,0.08143274340660325
0.01,1.0,0.26871173718521363,0.26926232668448324,0.2770615189287067
0.01,1.0,0.059084867392534525,0.05744939458378101,0.07609802423985604
0.01,1.0,0.003357098964044547,0.003384550665860399,0.003881458475782545
0.01,1.0,0.03323006701340407,0.033807266294230406,0.028812086917805808
0.01,1.0,0.03435302656875662,0.035666036426148656,0.0285842943227612
0.01,1.0,0.01529184317255712,0.014775705337966644,0.02188599992661226
0.01,1.0,0.016505778149757084,0.016517899607044913,0.017148553260952163
0.01,1.0,0.0011905317951388882,0.001378767834830196,0.0013848725839128578
0.01,1.5,0.005661315989601101,0.005373442845100151,0.008330428754804737
0.01,1.5,0.1438977590840265,0.14423788308861085,0.1349029751550533
0.01,1.5,0.11738141695117577,0.1200064905231574,0.08958464422318299
0.01,1.5,0.0014047491487763947,0.0018115611107571805,0.0034315724759075216
0.01,1.5,0.0013495397638952533,0.001482489007054812,0.0029874275160578757
0.01,1.5,0.0016981895749222746,0.0018251928915187631,0.008096802316002297
0.01,1.5,0.03510016899902194,0.035009334614618144,0.04008206665615845
0.01,1.5,0.02260463749719354,0.022037419634458995,0.02470654206542238
0.01,1.5,0.030209777662378638,0.030559452673337338,0.030478214335818415
0.01,1.5,0.017541689703529057,0.017180344635489574,0.020766848141005732
0.01,1.5,0.05153018940782354,0.05112151187101682,0.052970642014629366
0.01,1.5,0.030899065447090823,0.031472503586565094,0.026282220173900406
0.01,1.5,0.3207936157353123,0.3285274200052185,0.25029018199700503
0.01,1.5,0.0901352757368898,0.09097795681491731,0.08139326766383517
0.01,1.5,0.007972812951876808,0.007752854315832021,0.008420056970978865
0.01,1.5,0.014209888062545173,0.013785376375448268,0.01926991817802683
0.01,1.5,0.05948896626163548,0.06114169502498684,0.04540154138940549
0.01,1.5,0.12361713619584087,0.12581089035430476,0.10019324837842185
0.01,1.5,0.12688052494684915,0.12695363322595735,0.12735649473354566
0.01,1.5,0.036995887015511444,0.036501401545516766,0.04205029725967892
0.01,1.5,0.022448183865500685,0.021119082698012662,0.03645361536629045
0.01,1.5,0.012230654091136675,0.010530177857581523,0.015796108875651606
0.01,1.5,0.018621179652671536,0.018288111082650698,0.020355670747523664
0.01,1.5,0.04388499250758497,0.04283461829240488,0.05094698285045488
0.01,1.5,0.0465521883381146,0.04548095977212663,0.059566509683128564
0.01,1.5,0.024858546145353093,0.025194078472588078,0.023698057167224066
0.01,1.5,0.0072784578532365364,0.006554576729918715,0.020482603281716784
0.01,1.5,0.0041507566794619175,0.0038037771567034327,0.002056290979491538
0.01,1.5,0.052881916769919116,0.051347035628133995,0.06178177657458005
0.01,1.5,0.0032930472772037763,0.0024325753928045053,0.0035877684614672384
0.01,1.5,0.0024459942369073413,0.00248469631369034,0.002401051713228133
0.01,1.5,0.057185192383672846,0.056362275731783075,0.06827040074923908
0.01,1.5,0.03731646234113969,0.03773460398104998,0.035728826182446737
0.01,1.5,0.08179746496016313,0.08235603574185943,0.0856453978135003
0.01,1.5,0.005244106456561825,0.005422474724843762,0.004315587641178547
0.01,1.5,0.015668992558080512,0.015651278099986118,0.017004561384047996
0.01,1.5,0.02083850694385377,0.021218146457110284,0.019573764457719894
0.01,1.5,0.046920130617261524,0.04673766626439678,0.04813096159178025
0.01,1.5,0.07806238939933591,0.07865587649789271,0.07229157890841183
0.01,1.5,0.0029996072848914542,0.003002371888212676,0.0033618493207265123
0.01,1.5,0.003515001051670033,0.0034229109558978213,0.0023784414386956105
0.01,1.5,0.12751636931782223,0.12535747930009886,0.13211541843348656
0.01,1.5,0.07566347985036219,0.07343098100270137,0.10408706959905951
0.01,1.5,0.17289322811819924,0.17230090979275142,0.19454909707118936
0.01,1.5,0.013819803798188517,0.013969059398109728,0.011886415512181564
0.01,1.5,0.08876425376321999,0.08802272928463627,0.09678978082856757
0.01,1.5,0.038732097922612216,0.03916664599768985,0.03457420448414745
0.01,1.5,0.08729492329926361,0.08686419094168439,0.08882900833420078
0.01,1.5,0.06008554226950118,0.058695747535355544,0.06635591817839215
0.01,1.5,0.00593104009365447,0.00517118664338577,0.009135082408178239
0.01,1.5,0.0524574547528574,0.05298067001068196,0.052260636378813605
0.01,1.5,0.007134519950159299,0.0055138431562108655,0.008832005169690396
0.01,1.5,0.03620702585676837,0.03596696151023367,0.03787427138654102
0.01,1.5,0.0022181224690184273,0.002463041661242885,0.003248848809257773
0.01,1.5,0.02181361049684371,0.02265471209831827,0.01441234283758169
0.01,1.5,0.014525732161219492,0.014230676102103804,0.016501437084986366
0.01,1.5,0.019850118973368414,0.019003301768456358,0.022363730145844994
0.01,1.5,0.04017818718443385,0.03960211430006179,0.04929252832027585
0.01,1.5,0.06706267407525941,0.06682866119827112,0.06636561987948539
0.01,1.5,0.009334582750460656,0.00939320176407243,0.009424565991127934
0.01,1.5,0.00430283261330811,0.004266189804171674,0.003815555793814694
0.01,1.5,0.22932616162939942,0.23405437558741435,0.19951494694640057
0.01,1.5,0.05176466206869923,0.05050623484186584,0.063324320970298
0.01,1.5,0.04368451878576028,0.04539436580502707,0.028016557989816122
0.01,1.5,0.0069190358128739405,0.006058630180977903,0.007626867056749441
0.01,1.5,0.12708892843508293,0.12729441945455497,0.12407257379112686
0.01,1.5,0.024383046425060565,0.02308234896051572,0.04314335928112903
0.01,1.5,0.010137558011542381,0.007682205566965784,0.02879584832627256
0.01,1.5,0.005747178055769403,0.005828535773314294,0.006574455805107531
0.01,1.5,0.011364076270552354,0.011201768606794891,0.012500869996711374
0.01,1.5,0.18121007221406488,0.1844293990046205,0.14040704673495114
0.01,1.5,0.003666043610343899,0.003592302343424888,0.0024920455020220464
0.01,1.5,0.19440856836184278,0.1930300649580829,0.21501476098534716
0.01,1.5,0.014647396281592229,0.01512748352160288,0.009438396090478205
0.01,1.5,0.04890573353835014,0.04951659661234718,0.04546612815494751
0.01,1.5,0.0259490188719389,0.025926415649341384,0.02500068594167528
0.01,1.5,0.01239884222928136,0.01232907681617834,0.015494298173255937
0.01,1.5,0.15967416935471793,0.1628716679117372,0.1330022357535552
0.01,1.5,0.003533627825181978,0.0033622640626155913,0.0020665828619738165
0.01,1.5,0.23425724496546046,0.23998842144722574,0.18038393707905734
0.01,1.5,0.00385361804537008,0.003834184276871655,0.0037215530795245548
0.01,1.5,0.04387259086456685,0.04262920650342878,0.047921525037672046
0.01,1.5,0.04848070573911202,0.04793129282979385,0.04577517100299342
0.01,1.5,0.06711118758199028,0.06834064036079984,0.05227051266454227
0.01,1.5,0.04434754475607393,0.043191291312397066,0.044566181168834054
0.01,1.5,0.02461380351823517,0.024369502186781654,0.02635028799937787
0.01,1.5,0.002960287740095449,0.002712197406152628,0.0024762828540699283
0.01,1.5,0.024302108340812586,0.02475168580962448,0.018448995263166887
0.01,1.5,0.008079860225688374,0.007570898908649019,0.014865142567856787
0.01,1.5,0.006292739153440539,0.006045470054916105,0.012328705458248266
0.01,1.5,0.002128049777011057,0.0021252270488092166,0.0016834451024916389
0.01,1.5,0.026385461128944642,0.026262613953807124,0.02675877168100978
0.01,1.5,0.003350760800878978,0.003391367120515934,0.003498772714076958
0.01,1.5,0.06511131487818186,0.06395791504913281,0.07672874732991333
0.01,1.5,0.019863965988892528,0.01936675281583065,0.02248276461449341
0.01,1.5,0.00842357808852387,0.008185349029498553,0.00815025531137317
0.01,1.5,0.007316864024722378,0.007611119244202204,0.004622772665351949
0.01,1.5,0.04566133092406311,0.04624381552883962,0.042112938368722805
0.01,1.5,0.15938257616712326,0.16277176774664384,0.12644044107434804
0.01,1.5,0.017177342081872188,0.014732438629657002,0.02939353632010911
0.01,1.5,0.01062071220125766,0.009936090642086236,0.01460913377638667
0.01,1.5,0.020376900661536912,0.02068559305437705,0.015142124724731596
0.01,1.5,0.03664110717777758,0.03581068635640808,0.04422905505904351
0.01,1.5,0.0010110832588753455,0.0006878502693437293,0.0033979946707811807
0.01,1.5,0.154133047689127,0.15216053884860128,0.18404433158672173
0.01,1.5,0.20489947367342878,0.20305686620200922,0.2189115541730479
0.01,1.5,0.01461588591150648,0.013831565719870726,0.018087076196466885
0.01,1.5,0.004499557495887109,0.00380050002288373,0.009880174640781773
0.01,1.5,0.20614274547190972,0.2095115571827137,0.16755333497241218
0.01,1.5,0.0012528575498355907,0.001806467427727125,0.004326768303625371
0.01,1.5,0.02127508886799554,0.017248682509430163,0.03670403467199647
0.01,1.5,0.002146063690793552,0.0019218223215983934,0.0023379001535534963
0.01,1.5,0.015167837879851098,0.013572253206327368,0.03534082779642036
0.01,1.5,0.01597172617163291,0.01250935512163429,0.06211214770158342
0.01,1.5,0.02075779172488352,0.020033558570556977,0.027919030460479666
0.01,1.5,0.015239356721726119,0.01510076195249672,0.0156410972258849
0.01,1.5,0.0027367987147630174,0.002598186796175332,0.003195866862078774
0.01,1.5,0.17022569202720544,0.16751689099976938,0.19395405074568456
0.01,1.5,0.012460475265373423,0.011775799395638277,0.014660368574408385
0.01,1.5,0.05311562875799869,0.05335914179477449,0.049071725523382244
0.01,1.5,0.03189082561738847,0.03002781816347357,0.03434720452140602
0.01,1.5,0.0027565794143781506,0.0026246182879246125,0.0033214990462916393
0.01,1.5,0.035366453199328005,0.03480809819755769,0.03420669405697348
0.01,1.5,0.015111754901509539,0.015559787906271267,0.011511710770435658
0.01,1.5,0.12436412461603578,0.12485778476653261,0.12796829144447924
0.01,1.5,0.045742797773039114,0.04537228016602334,0.04084799772517799
0.01,1.5,0.007590739575075762,0.00674885215737665,0.014680212740561
0.01,1.5,0.057397329470559,0.05887956323942946,0.04118573678001304
0.01,1.5,0.08776571637660256,0.08722280144314566,0.0933044336161526
0.01,1.5,0.01043984024490487,0.010561649942359076,0.009694953239324167
0.01,1.5,0.03787361328704259,0.03801696205703854,0.03521472789758061
0.01,1.5,0.10210889631459916,0.10144484988159141,0.12149326285998688
0.01,1.5,0.02476064735336507,0.022617721525745583,0.053047803413803496
0.01,1.5,0.020544659124168477,0.021086357793300117,0.013735002200506658
0.01,1.5,0.01301139636545782,0.012993715473113624,0.013808512827260783
0.01,1.5,0.02877344596823426,0.02925763025548399,0.024812643258159305
0.01,1.5,0.0032198603944617364,0.003628159265409618,0.004998487523725686
0.01,1.5,0.08529038911990658,0.08304105019781513,0.11375341403175165
0.01,1.5,0.00785925791995033,0.007785674559771652,0.008997723552033151
0.01,1.5,0.029104983775077392,0.029247913692978404,0.03147454099796031
0.01,1.5,0.02604942943439793,0.024902202896339976,0.03425030216231283
0.01,1.5,0.08421740604306019,0.08591804827570389,0.06903400247538037
0.01,1.5,0.013937149089100398,0.01443161718424367,0.009919782988391346
0.01,1.5,0.0052441353039447535,0.00540396631555972,0.004066755584044752
0.01,1.5,0.01521020564689568,0.015838417981542046,0.009276741565596767
