window,TW,hamming_mean_bias,hann_mean_bias,multitaper_mean_bias
0.05,1.0,0.06596472404980004,0.06129337511148347,0.08519376941131863
0.05,1.0,0.08961680055448905,0.0829028540572017,0.11802056628466474
0.05,1.0,0.03817397454975862,0.03718612216485344,0.04314693691524241
0.05,1.0,0.05353542339273216,0.051614251815956115,0.07426607411237547
0.05,1.0,0.019075695191315363,0.01785682719653624,0.02997403238806218
0.05,1.0,0.0062591445771068765,0.0070885099756846336,0.013801441595996798
0.05,1.0,0.023521025456497976,0.019707414073846553,0.04293456716427456
0.05,1.0,0.03420058180333675,0.03439495858725294,0.03295951128826041
0.05,1.0,0.11826870193645872,0.11950800356282888,0.11102164807496001
0.05,1.0,0.1064663844961218,0.10933831170448775,0.08785515140959692
0.05,1.0,0.019009466256710718,0.018372271532621002,0.022324650205076256
0.05,1.0,0.06845065653774603,0.0651318444184858,0.08765859125868303
0.05,1.0,0.05006679900424518,0.052109673203165105,0.03936798528554387
0.05,1.0,0.09017446049807941,0.09505132952420631,0.06744347505354717
0.05,1.0,0.10532929774359764,0.10648313565089182,0.09574235590160106
0.05,1.0,0.020661575191696802,0.020605776276621662,0.020990268040717765
0.05,1.0,0.025286990173666375,0.02451530356630578,0.02879799838150698
0.05,1.0,0.020827575564665846,0.016605382838843927,0.034232440893839186
0.05,1.0,0.0878049174942718,0.08666487965007239,0.09406787349775508
0.05,1.0,0.031145824381674774,0.029597238341358963,0.041749917978361306
0.05,1.0,0.017253293305206623,0.016241233881542378,0.024308964703644086
0.05,1.0,0.012438644278144291,0.010965973149583688,0.022922835339151102
0.05,1.0,0.023662667835159884,0.022801637849492927,0.02989831107357138
0.05,1.0,0.014489485317457314,0.014519721602755315,0.015072433712898705
0.05,1.0,0.06599393966617713,0.06539398191966747,0.06694105594371312
0.05,1.0,0.08433765587612933,0.08552886129881752,0.0804652027263613
0.05,1.0,0.22866008385385764,0.22812212368221743,0.2151425456300567
0.05,1.0,0.023846422771461456,0.024353381585665277,0.021459236370934012
0.05,1.0,0.04972783173141473,0.05156124778761335,0.04289238932586738
0.05,1.0,0.10383274619468955,0.09725859895169991,0.1364757947651464
0.05,1.0,0.024973882823815984,0.024173143971692488,0.02790608601899368
0.05,1.0,0.02423889479886227,0.023859893240385396,0.025563627371712246
0.05,1.0,0.017250849266361903,0.01634730425973626,0.023293420769764574
0.05,1.0,0.07359809684461038,0.0769041821968425,0.05946286017108763
0.05,1.0,0.11866874917698406,0.12076144178927689,0.10555800256487814
0.05,1.0,0.040781638203514235,0.04116564810825099,0.036500794744997574
0.05,1.0,0.07555069988187502,0.07634640911016118,0.06781955529114815
0.05,1.0,0.0899277771164277,0.09156422607403523,0.08250111953771778
0.05,1.0,0.13664467188292975,0.13540931443876814,0.1403838434952418
0.05,1.0,0.22390252262212482,0.22565811308115913,0.21703982426464005
0.05,1.0,0.020052063665700483,0.02078382740463181,0.017448211789198698
0.05,1.0,0.018429419690440266,0.016707655620459675,0.025758151344912994
0.05,1.0,0.012046220989886012,0.0104851041359038,0.015652988125614168
0.05,1.0,0.008741592839425855,0.006212527277431975,0.021297804132314888
0.05,1.0,0.05302634643246776,0.052714062568275655,0.05334854169229522
0.05,1.0,0.05554422415117001,0.05452787416382894,0.06059497092439123
0.05,1.0,0.011919298551865664,0.012028898577577331,0.011774135748988368
0.05,1.0,0.08387136667725742,0.07943382968798325,0.10964766362720177
0.05,1.0,0.10447111353249763,0.10643676761451829,0.09673452379529225
0.05,1.0,0.018601050501551517,0.017882206170057733,0.02126400874580527
0.05,1.0,0.012370181813683085,0.01105095735181816,0.020129148475413777
0.05,1.0,0.009677388547134557,0.010468985493841301,0.008001389343547343
0.05,1.0,0.00783571313950376,0.008937887881522355,0.006452606980995281
0.05,1.0,0.15196787528649666,0.15971133545988725,0.11616505571379471
0.05,1.0,0.08072293719554814,0.0782164380861109,0.08790568544438504
0.05,1.0,0.12770677807952174,0.1319094285817876,0.10865615766813232
0.05,1.0,0.10047681670270571,0.10205234933153004,0.09511219912949852
0.05,1.0,0.04456512229688427,0.045320791823774506,0.03978031633536508
0.05,1.0,0.04025772208143466,0.039090576943914684,0.050246227549634835
0.05,1.0,0.005875617113706468,0.0054640280439769325,0.009765247858411836
0.05,1.0,0.03548271389377382,0.034073810691937,0.04208254519389832
0.05,1.0,0.03392699484579327,0.03386828784143655,0.03389162708102611
0.05,1.0,0.1091336584518142,0.10776211977270295,0.11710730466540581
0.05,1.0,0.055607307704958295,0.05616221613067426,0.0535959289993515
