Freq_12,Freq_30,Freq_50,Freq_80
3.6811268641149417,-13.29968047230172,-8.710897622439976,-8.977333517378144
1.907871890034298,-0.4592645408039817,-8.590770149850353,-10.31658698910953
2.4485792634018546,-1.7494565839206313,-5.814549407533157,-11.95468430074012
-0.9929921172564491,-8.163879380219129,-13.678166499782101,-19.71937028762693
4.85952411090261,-13.851705674971253,-7.0965876413070745,-15.003014382609626
0.2762327448808448,-7.498827673482778,-8.112869739540734,-8.455773887679916
6.711696565588211,-4.88319428923394,-14.12054384987751,-7.496212066054126
9.318565296534317,-8.35807164183202,-14.323926826683124,-24.475166654910048
-8.722826548513128,-6.016641605224582,-3.610740530517342,-23.597453981839728
-7.3331027143443865,-8.864311879536412,-10.878071017476614,-12.214726412712093
2.4389493429812785,-7.387015057592152,-4.468904961182473,-19.149102376209555
1.9987118430250348,-1.9942629843985964,-4.313577811986432,-7.310202604722393
6.069486230479,-5.114352544213504,-9.953847406477053,-10.86076806118381
5.169550415377133,-8.869252937547394,-9.444233535839977,-17.701074152916483
-7.811654657401201,1.450152623350478,-15.463526787063117,-16.40965389443356
6.126397050146426,-8.297725526783271,-2.825660900603709,-13.807089634461443
7.202213187954729,-9.261439328023606,-8.722926256949304,-19.678266962171662
3.531542909993428,-6.059310302866463,-9.910950400072817,-18.845223881702516
-0.4820525785993537,-5.925164164191307,-12.361337197199738,-13.472801432077764
7.606114816599515,-9.927492408308574,-5.321289848945032,-9.568878845212252
-1.3979612524874172,-5.908927162192675,-14.553270849568982,-8.667747500734615
8.590794465263084,-4.016305967863009,-19.212878886843995,-8.40471509679866
6.6463211527140675,-1.6183460259243718,-6.9674009726489885,-11.278298769744293
8.22810625326299,-6.873273645230646,-18.058977782251816,-15.354739655336429
-2.567755781996782,-4.481620421853386,-6.396023706301328,-6.9831042846795
2.055625796114404,-8.41258339828003,-2.133952386856963,-6.590868707155888
0.5030832880252483,-11.470889865847465,-5.820538079568692,-13.566619028089375
4.436255687459223,-1.5433220705563402,-2.7355427697015884,-10.780269600647944
4.73592380462728,-10.98614711060402,-9.463590157911154,-19.51616546988489
3.7957077187060273,-7.182867569643018,-9.733946448407934,-14.681115983146148
9.691377188284777,-5.522712171505606,-13.29367884529378,-10.801013489359192
6.11304100352163,-1.8991344468111588,-14.590390071513355,-15.53162834956621
7.28179702746556,0.15090508311217476,-4.665111818228286,-13.395143728550826
2.379583588625301,-5.763257030017555,-7.784370690425156,-10.475354724332925
3.1722984242553007,-7.08176588989761,-7.2847099119840255,-14.01809968216932
0.508326196023559,-2.1013353282841516,-14.5359056899723,-10.865050084266178
0.21276678241466662,3.094284870046146,-7.607913982629775,-10.864516171897975
6.313904441345671,-10.58412370476858,-18.029953464505535,-13.173291550469672
6.4443826413739345,-16.687063756294787,-3.60326007995097,-8.641258323377551
-0.783229049872499,-2.924704317773225,-11.88699284038748,-10.940117062391645
10.659416330709718,-6.3521986855647645,-14.462466464560798,-10.555632702384354
2.8848937377910793,-8.815582046758092,-12.288065735696332,-52.976557762776
3.4658926346899603,-6.939662979102882,-9.457789916097258,-11.302966603267018
2.6627293736905537,-5.190896280144213,-26.866018439044698,-9.059342682639041
-7.837485508021951,-3.4036553673754533,-15.0038134169058,-17.615347467486203
7.283234573333557,-4.154558774106659,-9.4712195413329,-10.597798182899465
-5.627274517042599,-5.203359671476528,-18.554248360696203,-11.961010419194661
-9.049346611176484,-5.046054396697101,-8.542930357196132,-11.322858765243133
7.857183052857083,-14.262100414261266,-12.879102760257028,-16.61238191650454
5.511814370266843,-1.0369940116386838,-18.070920298284964,-11.335576248500185
0.08933166904825818,-3.7703879439632964,-9.278139327420611,-16.831744995657054
-3.452701933218048,-1.195493997002048,-23.461353165887363,-18.77616925425695
2.119110378170099,-8.087113916298573,-4.0989055996499095,-21.57168142225259
3.8097311407806727,-16.241839396512347,-11.856581391191558,-9.44189251434719
5.604615266022682,-6.341984625363103,-15.792601101241797,-7.085973298808861
-7.608994881685399,-7.0686959241892575,-6.51694804543577,-10.987253830826555
7.317251531179463,-10.641774473120268,-21.32545080846872,-8.129954821629248
-0.6110066397663441,-1.8734498297943647,-9.516691516222352,-11.880845330517827
5.33120739162182,-6.159391462271921,-10.072848945787552,-14.551563453013463
5.5689696750905116,-5.839042325697975,-6.082016581721888,-15.156500649609155
8.55506914412738,-12.673827775455777,-7.260157476976463,-14.430996347929346
8.888080725111102,-0.10036758829233694,-9.282540264857543,-22.386905030614763
-2.452941891406061,-3.697207182858171,-12.585368824873362,-11.000276270352197
2.3670954109479156,-6.4662300196216345,-5.847205369893519,-9.52242092493492
3.8376408422737573,-4.457714786696501,-3.1928004210219836,-22.96641852645692
5.245310794253289,-6.695627390015578,-9.015888917371422,-16.18419927048579
3.870339304595351,-4.201883477909996,-8.489482225301732,-21.74489467578408
1.3129113907713323,-11.877034669955219,-8.747896140346008,-13.346396292409478
1.0554470579243365,-4.036858879882904,-9.748790318211643,-17.209545836791897
7.524222810358747,-3.0373533120132654,-19.827608655285754,-12.826875188913741
8.689851913634762,-8.96627282981433,-17.62301467855814,-12.19728736893884
8.854837082175411,-8.08515600158832,-9.038246379871463,-13.913810083007549
-2.015193399664244,-7.952590207292714,-18.545920775466744,-13.091563779210938
-2.369345196364545,-3.2787735995224256,-9.702817476918241,-6.84101717829696
-0.016395074435910484,-6.989462213832932,-17.61528242127636,-7.411262139631145
2.440757454430689,-8.085118194864428,-9.53580670282096,-9.914950449228343
7.961297777430375,-6.105822327080106,-22.21946046709837,-18.866460130532495
7.779962002448945,0.4289386969899258,-13.767773702004767,-27.252932604601433
-1.859815773097857,-11.846987467804631,-8.853735442503691,-14.377434133565329
-4.382531191089311,-0.48904669013665014,-13.817245334977777,-10.685831787068777
7.404312126559261,-14.23646415754612,-10.163582010369083,-11.681951409003785
0.9514794971090259,-1.6109388267160547,-11.561119872507279,-19.694750036094298
3.938794937605494,-5.6658393593627325,-19.636455003734966,-30.21327464228394
-2.7210703156923346,-2.6461059355383814,-9.972435383548397,-22.262908445325003
1.2157738775236524,-8.53120719271131,-7.48141457852595,-11.67235897951146
9.14139902786955,-1.830120824381507,-12.121000008733283,-16.510711053701357
13.06453022286896,-3.811503825859968,-17.511313318567986,-9.461584537166011
-5.882676156459,-26.36904768702092,-4.543357354204727,-21.473547132441837
0.9252039657501618,-7.0482498458521805,-5.8046940031944665,-15.677119236678285
2.0321094939190356,-13.901526210236234,-4.795779479719504,-9.009197540902267
6.783530460333514,-5.533632576355379,-11.214866985411524,-9.923176122832528
2.8627971048803853,-7.700620831247346,-3.133287901603433,-8.063072702606123
7.495620064419585,-3.0857538654701635,-7.234697818043276,-8.27612193143181
7.462467181705766,-4.558126819768627,-11.065389048621231,-17.513604998290937
2.5339990698850205,-8.404982469345303,-3.8117793914973293,-15.029865594171246
3.271247799944595,1.346285256840723,-5.683599579199086,-13.402680281934598
7.470964145923097,-6.104349241612108,-18.758135078090195,-14.613092663226846
3.992410898319091,-4.342278081486754,-8.846849943576926,-11.32939992390708
2.439536288477406,-10.098392876720027,-7.897670735596083,-7.592419461045303
5.1195332369771,-8.626063131744203,-4.371723665941534,-15.334638690059238
-2.921811864854921,-3.58825613777928,-14.104334003957884,-10.263817910281094
1.3812883990443565,-9.577340140981661,-28.147129872309527,-10.969948460444607
2.511014686991298,-2.7109186872994933,-13.625194134742596,-21.294664130840005
8.538967684958548,-3.3791920588445175,-5.695216914520204,-10.553597334647257
7.3283580618588235,-7.36089235604985,-13.567858483503532,-16.807662044030522
-13.839589094491805,-0.48214546845130624,-3.125536665628207,-6.0905467917304925
-4.404829175701525,-10.026157518167526,-16.711702002749448,-10.59755796005375
2.6266595335453995,-12.808024089217547,-7.319585603602892,-14.931993999816873
-0.2777305368454095,-7.819061680791623,-8.371497137382494,-16.166841651721178
6.398352316562679,-3.9138044414275965,-25.178983771472065,-12.90801664362176
1.7715104995812831,-12.874280250440915,-19.340834524764105,-17.761001697677024
-2.979616744148432,-0.1866636953751799,-6.885213436846133,-11.941519039695146
0.43736631141376314,0.3293836745362686,-14.997861478653387,-10.139178901533196
0.4259820820311573,-6.926722180799943,-12.269946016396313,-14.651481355629686
5.420801586899973,-0.27449365284350025,-13.848404114367266,-18.644064485537683
1.617940897864164,-7.941932953131611,-18.96396049274592,-9.03472577486461
7.823526274108928,-9.010273318494875,-10.234638354478571,-32.12339260585875
2.6393961592820108,-5.884585670260258,-7.639464238428317,-11.956466735823838
12.135022376803734,-1.553123689467454,-11.286578281139086,-10.824574068387601
5.295512232767713,-13.549546051636554,-40.05897190629385,-14.371582814821751
-1.8234413362680932,-7.858428248415302,-12.73779452874891,-15.491706029241334
-6.053652922219834,-2.2771424568304877,-7.413747539154594,-13.268263011645926
3.4517973096452135,-12.642681144147414,-18.6244546537139,-13.661563936718013
-1.699476626821042,-10.841903746931411,-21.85436396651369,-17.607326485841007
2.6831047733681403,-17.431109553591817,-7.921619797462453,-10.758176804540291
2.620775332847528,-22.768279305408143,-8.961798847816706,-12.697734992835288
-0.02808404032988454,-4.11580164929443,-14.577807182261562,-9.17088077041221
-1.1967101580158355,-3.045921792921815,-8.086549398515086,-15.535361583883448
-2.187937840797347,-5.455297628328187,-10.145014216268626,-21.075707010627823
-8.017876134476188,-8.14890004536587,-18.728352069066,-19.453660005360398
1.1882067647071084,-12.121984339304273,-6.743722067933653,-20.012770349177757
3.1297226995714498,-22.035710686570972,-10.210900499256232,-21.44518357843495
1.1170852593662675,0.8083073627447406,-6.491125372286456,-14.673246722885418
2.6392220186094555,-3.484557203680996,-4.827771985395962,-24.098636402552742
-0.10994740387941215,-1.0382747054009185,-8.153979242713135,-9.37314968602624
-3.7040215074588225,-7.829590228222069,-18.229625823917655,-21.35413632369837
3.619779329356009,-0.7371549505264965,-6.7794666654624525,-19.43848983481091
-1.6784460578477454,-4.292786843511563,-20.491993279762866,-12.027738512252796
-4.717077384254777,-17.562519734632133,-8.62873500100207,-17.202020336327877
9.050936500823955,-7.512781541947574,-4.550034753598685,-9.68891761863519
3.4236089880899225,-4.16687372087276,-14.94188242475899,-8.848628320265654
10.631738769681519,-9.109390950807306,-11.273713243910688,-21.915561209338797
9.764798660411449,-0.7631422678356206,-7.278442777234652,-26.25767986111905
6.234405288164173,-6.203752351212569,-9.181679198609718,-16.94439188847808
-10.551589341104602,-16.763023262029826,-27.44492150124133,-16.519327706742793
9.87021180802549,-9.533852847411424,-16.810992607016036,-26.64534836298015
9.924008898160132,-15.309473962075511,-5.863560566542057,-13.540788290698272
2.1964244519349094,-2.333966294047042,-10.636268646385517,-8.695022748785348
1.9934592402524494,-1.9620707013941576,-7.901763730796201,-8.79788894331809
5.820180701552203,-5.112217695983834,-14.25520260571425,-15.203731568897838
2.7012580382095996,-4.398044793564343,-12.909770599507375,-12.987091979683179
3.472739760356769,-10.304372357192335,-8.510166287418034,-11.474210035434217
1.7674927766242616,-0.7334631240187868,-11.541830663321546,-12.939368586164603
8.36905161172698,-8.51719317841603,-28.14145175264763,-20.578951927311614
13.146324223965435,-13.656537135705797,-9.04504316054004,-16.192538368267847
-3.4709970201626144,-14.668606842350613,-23.940718517738166,-17.273977187612836
4.827740118637155,-11.816602199525885,-4.87070939965428,-15.241236775606241
8.294471841883436,-5.243266274622187,-6.012314157319111,-6.550586181207221
5.484041549705283,-12.230683234330346,-7.166064671879061,-19.00774942944846
3.1874728228554003,-6.597520727054232,-13.169116231235794,-20.06640577428952
3.3993057819592676,-16.30892286166681,-14.155743109325666,-18.236396175680127
4.2202254995088655,-3.8828468980069504,-15.664127157595836,-15.782580392000037
-7.130647517567324,-4.2315768949924095,-11.420758343141168,-24.839102037685414
-3.490358074057159,-5.268906202615191,-12.516265092589741,-19.8718595693717
10.516403626727293,-12.856487049664906,-15.150487659652331,-21.540761281330965
11.006603890345254,-2.50066946546574,-13.907918241134514,-31.66127771279716
9.51916706909643,-2.91662970461834,-14.391410515518153,-14.214115806757738
-0.2765445821595174,-1.1316059802685912,-7.408481194594122,-13.803967497276036
4.14457475590128,-13.2108866865727,-2.7397261014681105,-13.589686722213353
2.9980315730217,-10.859414479533264,-4.65843978332774,-17.873608058768276
4.271323903087854,-7.138905354462046,-14.6619033287201,-16.044624339692255
3.5516082435073906,-6.993484772177971,-17.70573117616031,-20.13626930617027
4.0717361789867805,-10.250302453563464,-5.968506216496946,-13.150308265617808
2.3144759821953595,-18.22197734754377,-4.772684203791651,-9.420692726125667
-1.5606439807076198,-4.530072166267585,-10.454342449715746,-13.797451870345869
3.244570495677791,-1.9829569126345055,-18.880609364315436,-13.243634607356418
1.852522954751538,-7.529180764548387,-10.922949785728779,-14.15181346696687
2.8704931123998243,-13.200290058374122,-8.483013088424633,-10.326010783130597
0.024707215452250075,-6.979424142522153,-8.196404074923871,-20.391767036583822
6.081037526134205,-2.581536536684874,-8.030714293154098,-9.424215610655324
5.6253355007660835,-19.913136677768687,-2.937963905878078,-14.65441147061525
8.961333095855652,-3.3410416513851864,-9.01795644258619,-7.928496482756286
-4.493071896261028,-3.3701608011010533,-4.360299075917611,-12.901686748401826
-5.696129152331297,-3.3176321779451694,-18.04856753871844,-10.348787411708729
6.126052342712828,-6.07501232392505,-20.69183140214695,-14.10828122710747
0.8669804492808244,-8.79857382978367,-7.736144669552694,-9.449346441215475
6.478824684026679,-14.219056361721975,-15.885529329739967,-12.860255592526327
6.072728144173871,-11.305373110071585,-5.674433103256719,-11.67753862854436
-7.490800585174057,-2.3786554866531695,-11.884594605376183,-23.202198761451427
3.2009288795328983,-3.396223000683775,-12.80537504990579,-12.09899653743091
12.538433355008612,-4.961955177609016,-4.1853570993362625,-13.452687604646167
1.2232885888716447,-9.266871860836865,-13.078558807192007,-13.98833234893238
0.9078364896630755,-2.57760284512535,-7.057145266815201,-25.229895701016176
3.0706427259286664,-3.7829500899498125,-9.573144233071297,-10.465179604743561
1.312235999637435,-3.963512736742538,-20.363105222662266,-9.180895440339706
1.5667051890677572,-11.726508615386443,-22.707174161837774,-7.2676588400390205
-1.0451346512994597,-2.7028437985943325,-2.439033629088521,-12.796709810896765
6.1920988958972565,-3.375388173316839,-20.00348150267676,-17.076953097131224
11.669966779244538,0.532824866491183,-12.056262828006787,-16.334261348009285
1.6704586415246205,-4.91272592797939,-25.584756217471963,-10.26983893067862
-0.6216174355085333,-7.654093021633421,-7.480828975799884,-9.11292464699482
8.40255190704633,-11.288889677462471,-10.701866449973418,-15.060599163489952
8.809439366572429,-2.1482487845416287,-10.779978482367365,-11.152446586304025
7.31163539135127,-6.526229723589627,-6.877513119585734,-16.175567642591908
5.948915599554089,-3.122444583371503,-7.877301606821376,-12.304899348912812
-0.5218494515810361,-3.231073904022975,-13.587376774174238,-9.052937435017387
5.013503312376072,-2.8973980933103274,-11.561358821528732,-26.344379378721584
10.406753950823507,1.4385290627012057,-11.28418422173758,-17.578196265903387
6.728410161988806,-4.174640108266712,-16.063292111950545,-17.19558935642104
4.946247202541487,-9.95985997183066,-23.663990466921167,-7.179163410924172
8.701649610455856,-11.249539132020214,-17.703742158538734,-13.867816564595499
4.503739377738732,-0.6191399454850286,-12.292541292921904,-18.345147445810895
4.9990571495578635,-6.723053098105459,-10.767628932285191,-8.550249986419608
11.020246432978437,-2.9047947810502235,-11.575373208621684,-24.501569568221356
6.165325311060342,-3.765995965189993,-19.87261704751049,-12.185632905159535
-9.538890364792978,-12.167156742936893,-9.147389535356337,-21.09921801032106
5.661403501755579,-4.74694266855258,-8.255290018438663,-28.569926567334484
5.671941455340844,-4.1967001768529935,-14.807361754097286,-13.125708157246555
1.582168238454743,-9.520065465529818,-12.66581927336456,-12.269916991929367
-4.099730916344614,-3.7646081565497527,-7.066357132837863,-11.06375148019936
7.871180442064865,-16.1973644379538,-6.45350407482416,-15.749773462908978
-5.2842283004676585,-10.847051969876468,-23.829484827967995,-9.468077604577262
7.793300761698931,-0.8454177343576328,-23.882015445896478,-8.736378572438868
6.874372998829468,-3.3335002840966332,-11.096417257501047,-13.099568929417769
-0.4338615250884299,-11.671111165950627,-6.12236574898111,-12.393008177239514
1.2661811593631298,-1.9143612205527205,-5.956749254655792,-12.414185812327862
4.763386362203701,-2.9317672917081845,-11.323712901074154,-16.322572647883092
-1.5062646676435172,-26.4168706042522,-10.806120639960541,-18.386018922536138
4.410533682416849,-2.8668286877246336,0.714693004183041,-14.321685429847259
3.038126876347205,-4.033348916044503,-22.444442389468907,-11.704313879702845
-7.647266049759455,-2.532040037343127,-3.0377843464367977,-9.349156626647712
11.701707526124835,-5.346309637176737,-11.547140094148594,-8.921088342982593
8.829307888500677,-3.992235439127348,-3.2862877844687066,-16.29624335226898
-9.21255003075261,-4.727510419816288,-17.215959739115632,-18.987876449923753
7.040071336680972,-3.5826321375134675,-7.456445996944474,-17.391925918509905
0.9028494841811012,-7.009113536314524,-3.170332088737492,-8.959016990171277
9.09045040558033,-17.769007834885308,-6.940422909134364,-8.930488389338208
8.054653583492723,-13.693625887156895,-13.260505911457667,-10.807007924454066
1.1524553597446683,-0.5452956114015919,-10.312126732545995,-10.261502234445876
-2.6880535145391757,0.051430345343394634,-10.35684004449286,-13.406641037676499
4.626902471820893,-8.872832394554028,-12.78129851052794,-13.259696587164187
-1.2073970239581548,-13.443091775205144,-5.38399292398865,-8.665835775045137
2.617872925230664,-7.847184945870262,-14.217081653942426,-8.958649352925447
6.34758244262843,-7.671857498918928,-14.017967074714164,-8.737365222406941
4.0789164597286085,-4.084892128062337,-19.85170232174578,-5.983296335827557
-6.393632095861216,1.6440524820726141,-10.371451163944338,-10.50388624282377
4.997502606132768,1.3877993496742054,-9.536080784369902,-14.159324477084903
4.297896462464135,-5.631151828405524,-19.816475299443482,-17.97904996314429
4.88901767017624,0.9365043681997216,-11.746066414293201,-11.09951975091251
3.1420028177890273,-11.65148941428522,-6.317503342225926,-16.94562286986065
2.0001930776613195,1.194185620126753,-5.4652626443351355,-30.29730010077496
4.763771811347727,-3.5806489473193883,-6.692925312415543,-12.786615917549613
-5.533579167275031,-10.602784361314722,-17.48379453143142,-17.928065265766072
-0.8055845476659313,-2.7443885390010356,-6.783441237649498,-9.329994038477563
0.5514708559753547,-8.469030933217912,-8.899490640098792,-19.730075514700523
3.7953377474895325,-6.25181563852312,-5.991894545438768,-16.25614697214882
-8.393939319143177,-5.263109295717734,-10.0308957273417,-12.175350133004757
-12.6913380710554,-5.939409516598253,-5.52053411554591,-17.031226795297947
-3.2749026028844765,-9.188549256504245,-6.813788341727575,-9.90371968372072
8.738840539451695,-8.67327540833622,-4.986343568198801,-17.03776426970824
11.250807458844656,-18.371216219960104,-7.337359751036852,-9.399193540549978
-5.086333406234235,-19.743135387819798,-13.038514828837236,-16.75252201616714
0.8409503677674115,-9.939558620114951,-17.592643564400863,-8.955826660942051
2.8259504512122926,-6.25070197053011,-20.01948353513268,-4.332455105592786
7.519982886436076,-6.924948177402173,-11.586154588443035,-11.82266854730918
13.78563082701888,-1.1497925928115427,-14.524814180992554,-15.974292420743359
-2.8717785802000115,-11.556520731994066,-21.12782646569686,-14.167978262302936
7.63542236898309,-6.001760136045351,-25.03292698700299,-20.36973376872863
4.055457727863999,-1.4231890476769475,-5.5503394606696155,-14.571879151782346
6.1562353665914005,0.8473658071582073,-7.856954131869696,-11.603499619208542
-3.43785132285344,-2.1998566889180067,-9.78362654929104,-13.373306114452381
2.6513937269379575,-7.206550343701507,-8.389777093950132,-15.904791829917512
5.757781513626984,-2.845340260284276,-19.007946871041,-19.872263215349882
6.971429797254718,-6.7254380345218285,-13.891360377104217,-11.233169617641364
-4.671711481951302,-4.257518708945349,-9.645621334180724,-11.553946534472495
7.192396072165294,-11.081896534446408,-16.481370184365957,-8.10371516395469
9.000731008481274,-4.373047011554919,-3.9706091505988645,-15.202567169998003
0.20744849067841908,-12.73718211688104,-16.24072289566191,-19.297554358941426
4.291062661396224,-14.219486098407653,-1.0597046386342956,-12.678471859620233
-3.7270939238162937,-7.477189130906596,-7.5145603864550825,-24.493306591418502
-5.863681338135352,-11.0038765281512,-6.510483729995178,-23.005201204937805
-6.491439885641059,-5.772318274686362,-9.138378021120598,-6.229295162714617
4.678774835301973,1.1175650225245943,-8.334993059882935,-6.899556022006923
0.6996992681358867,-1.5840481268172786,-25.434218662911835,-19.837624574858786
5.594005795763478,-5.834570286987069,-10.115618468750869,-11.74776955427108
-1.083924427451648,0.37060825376014694,-6.657885257479533,-12.512147671344344
10.940764892873258,-7.110127088307055,-4.2182232564471835,-10.916794914055759
8.073097426462256,-5.22668215929441,-23.09388439063785,-27.47040982242344
-3.8086503819016286,-1.9650562343833489,-3.84639626630962,-36.96924775526083
2.405827006108389,-4.54847275750779,-3.8204661049639386,-13.969823315587748
2.281755869469213,-10.707303546469628,-8.347112277678644,-14.278196869405155
3.048935659079593,-13.50717174118611,-7.909223969294134,-10.75869312425377
-2.990095725286504,-8.179542780507376,-23.08410333967718,-16.12071166689907
3.8943449218374244,-2.100856420966225,-11.923926413443713,-19.529964591869934
-2.4761260621942798,-8.735322311637827,-7.127421851038607,-12.577843476223382
-2.3214696589510133,-1.5081197553551933,-7.196785983753276,-9.71957929177573
1.4059094914688726,-7.155932393031201,-8.475113089399654,-10.818085129819314
-2.750260159151998,-7.198183417451324,-4.702161201627893,-19.78715958630029
3.271455896272199,-4.434472113594604,-23.256696391073582,-8.10796287117911
7.199248451937982,-11.546271605253459,-3.331788146796775,-10.932907703104846
3.444851740096021,-6.217857511764168,-8.042823586390394,-9.270181542918538
4.211005676479671,-4.48631482039775,-13.476044178187205,-28.475428607664192
-0.3993553098768601,-4.376450059856711,-10.667924594001132,-17.997604574685198
6.942572228362433,-0.9082410290919052,-4.254733895643467,-10.922559878620147
5.514605513655437,-5.574939498639554,-17.01269192825937,-8.58320662110602
-5.158141797653064,-7.291241408157707,-6.666333145004671,-27.87819085509311
-5.314224523329642,-2.141226376701465,-12.74157439126807,-13.661344718806815
3.1462692764159477,-11.166055820924853,-30.776230321538048,-11.464512780838747
1.3583272603695915,-2.6910248663135583,-11.743872613580969,-23.288474614510413
1.106513753707888,-1.0900749682677127,-8.184089663365334,-21.286141556674373
3.3094235256823596,-11.532131093461889,-7.250015595816636,-26.31292729681367
2.145060521003889,-4.265031155818404,-6.963640113817458,-12.951174726503593
7.694495221460315,-13.211423006966946,-6.9657753713219766,-15.232789583472512
0.7503887976682138,-2.8862896515329473,-24.46331380010653,-22.652676481343583
5.246273128976741,-1.484788192013787,-19.853449657653673,-17.292174387367794
4.880773656371449,-19.0439034098096,-9.621071102310243,-13.19728616168308
9.837709867616763,-6.136193836914711,-5.8278587347444955,-11.19193817088993
10.054220248909164,-5.389299934656264,-17.005723241144047,-15.146502422699355
4.066104859146206,-2.3176972923245165,-10.934108828565536,-12.801697731237907
-1.130991096163771,-6.4610371082165345,-16.23732733230725,-17.65788529442748
-3.1295818085144456,-7.600139903829295,-4.839388197474636,-12.647497742696464
-6.8561266804494725,-5.568787798218719,-7.892048936567351,-15.042853215643477
6.995206008235799,-4.822711087587066,-6.597074942181877,-11.856761820196864
3.0669746324750817,-4.933087553651689,-12.132798548353753,-20.8195996502142
-6.052817941213039,-3.367535111563029,-3.3940383128685108,-17.68458127752733
10.98290404596487,-13.825346545527129,-1.1504718287590308,-15.129265382425563
4.541946559446769,-3.7198277423425132,-9.957787211829077,-7.336544014864616
5.9972756601507875,-2.5516902968506043,-12.243641546439822,-24.033998368930746
4.862469750519882,-2.4218266642357893,-6.101419770451702,-18.688486280438838
11.190844176381255,-7.61143559054548,-15.148809126085197,-14.660736909994528
3.6243127373563127,-9.269065157565795,-8.347411348996665,-24.771322458518647
7.0973157533279725,-1.4783989290234256,-5.964854348743648,-9.10516063605318
3.963151753283921,0.8671953106034604,-6.735658692400165,-5.334757958121992
9.196159726400975,-6.017295365140668,-12.054150449627379,-16.814957805432414
8.91539335925604,-7.387914890086768,-31.638418009550218,-10.871872019068094
3.9334893646290627,-22.942208602606208,-7.7482077980507675,-13.340983142848136
9.948587231408,-2.8353596615407115,-8.065197146967934,-13.319610151362463
6.320197733685829,-2.0510959019109025,-6.036087067896659,-13.700906997860686
-1.6971092922298743,-1.5518707272786685,-10.172893310398223,-19.352504549453343
7.221109251040171,-7.111620922794947,-14.769662003695881,-9.12739823899181
6.123343954644541,-3.7512349434919035,-25.250530865871507,-12.780017487112607
4.231211886198159,-8.783128581256129,-10.2501553341789,-21.13588225163201
0.6869068425543454,4.086613233727503,-14.517923078479498,-14.38649460602696
8.127670574053706,-9.899805723501867,-5.573410679216963,-13.195607839399033
-5.74119524509068,-15.444311899149014,-10.851694674841978,-12.426897999474958
