Freq_0,Freq_1,Freq_2,Freq_3,Freq_4,Freq_5,Freq_6,Freq_7,Freq_8,Freq_9,Freq_10,Freq_11,Freq_12,Freq_13,Freq_14,Freq_15,Freq_16,Freq_17,Freq_18,Freq_19,Freq_20,Freq_21,Freq_22,Freq_23,Freq_24,Freq_25,Freq_26,Freq_27,Freq_28,Freq_29,Freq_30,Freq_31,Freq_32,Freq_33,Freq_34,Freq_35,Freq_36,Freq_37,Freq_38,Freq_39,Freq_40,Freq_41,Freq_42,Freq_43,Freq_44,Freq_45,Freq_46,Freq_47,Freq_48,Freq_49,Freq_50
inf,2.868555837342374,19.206960379880513,-0.13109697951018617,-1.6663152832386032,1.8255729316427427,2.9963265101457566,-1.022849548893653,3.717657145339281,6.004709597264682,4.454859265408416,-11.354617070497376,-1.7343645225595594,-16.29303815623556,3.8765510634137073,-7.456541291404449,3.6739983012702737,-1.4607692238427532,-2.4806616721330244,-2.502316549052331,6.7696849409308655,2.651372213597483,1.7762878600376197,2.9343410359758764,1.0851078806420418,-8.359366072820436,1.9259457055724667,3.0457001984523018,0.12717239049222684,1.702122197025254,-1.7007054265965351,-1.3619783424417449,3.000330435328898,-6.534807286011663,0.7026986427443589,-11.637511730605226,-0.33750309545314394,6.371425612709508,1.0159324767790636,-1.2176766196612547,3.209030456480683,2.3730735239664753,4.840916638835246,10.195073787801029,-2.891989348285719,-4.339680497681641,-4.046515094531188,-7.583184493782426,4.282299409002285,-11.351005077450992,-8.297998011484822
inf,5.2017312736145636,22.022627091958725,1.2058541275504417,-8.61325590103391,1.4854702076773663,6.896915702416845,8.155892143351974,-4.7081215668944765,5.197734327494381,7.664923410144812,2.887150888078942,5.121591884690872,7.532281945777324,-14.51939048517309,3.3930797924718163,3.8650864298138927,-10.719979866580964,4.182890337431914,2.7586186839520295,3.695280908133789,0.2208344494571648,-11.118688306008615,6.309927429952687,0.1045989724965608,-2.3303239227358006,2.854581953382727,0.6890619690730162,5.164057354180727,3.1947295060506917,5.397162285872305,1.4856384226345654,-7.17541075311933,5.055959639023236,8.522160101680683,10.06776012891023,5.393364153550067,1.856212701548074,10.168650436576527,0.8137565733914585,7.345977561761913,0.7987293390344732,4.582856822232316,0.05036419204889597,-14.378767851204465,2.9832924592155834,0.9540351777290752,2.6616689500578374,-0.21706017165734437,-4.507560460293327,-27.232738303803572
inf,-1.1079103391348823,16.33309294960043,8.479855895156884,7.232827656131363,3.1401630774008815,-2.5027622399085736,0.344897079395718,6.07800434510434,-7.378608145375701,-16.627486043723927,-20.797123969517614,4.734949017556229,7.859707462111775,5.7124605511010955,-0.9442571542953715,1.34467514319266,4.664590250169432,0.10578018983427029,-10.197227794879424,0.8278921310954104,9.045369096449292,8.77798120748568,8.714682179436174,-0.8908391769181776,-6.092103511663993,7.562871375023583,8.956071016522507,2.557988274039353,2.5926260177312273,4.507272492103041,-6.7749912912820704,-12.72340303084735,0.4218723353229308,2.5636560704842637,1.7742936554200597,5.550864199647073,6.017328269093987,3.187307777012286,-0.5940301516855229,2.55408004785037,4.844099401571405,-10.549255026428177,0.7477109918149623,-4.721081598094564,1.8334650938859625,6.247902707618415,1.5606588504243888,-0.6961893689907797,-3.4538189102650705,1.783315837252971
inf,5.092161219961378,21.384477024720027,7.238783369838252,-11.92199537834496,5.138559350438701,1.165351897061715,4.6842766712199655,-0.24367978299878246,3.9127914772419103,-1.1573373497262267,2.80849854400158,-2.1915100748865726,0.6184240972429009,-4.017907886052946,-5.420130683232777,-2.739691555438405,-1.865505298947845,-7.4821039148295085,4.421484379780239,4.95670526917047,-2.9904028819301303,5.757612232722977,8.094900422173403,2.1828924987176777,5.682087380439839,3.7007782715725597,-2.24128796014498,4.686184007760488,-1.7646731230348323,-0.6811136242495337,6.392712932663912,4.7104671644539025,3.8117183073870606,0.8012390512672667,2.9886165488774665,2.9552118288041385,-0.9943066372334499,7.572952161984908,5.799775555110685,5.957276298312188,-2.32095768773339,5.481386240527087,7.898878984332761,-6.397500741001778,2.220343261399556,-19.762988562757343,6.420644468078557,1.2368628152150194,3.6383404789456932,-10.928235385262589
inf,-4.067548458449371,13.20286928139507,-0.15190125567330526,-0.6511247028029743,-3.2400891615891574,-6.732538345377765,-5.869912602447393,4.245022364771682,-9.737993032488276,-0.6031390335518694,6.940175438625445,-2.9574057437113623,-3.6823169186628135,5.280651209524741,2.6988820279622985,2.070476539783485,7.080866900786106,0.8539376541111992,-4.595822239896421,1.0504036555276741,-4.1837086522853255,-6.467098819094986,-1.1263818044421043,3.5753789962019127,6.144448008188114,6.804528163197965,1.7303571149420591,-2.7249955241979364,-0.20075987905001114,2.7138618303200275,0.5729740405475923,0.853869846695666,-3.63995161103675,0.3626931819058754,-8.240128628306003,5.255522717420675,5.145717614331048,-6.269268259671001,1.7203311006823725,-4.065492192612943,-2.773789863204769,2.2954543294309886,4.611332294311076,1.2007242135950662,2.8056420852103443,-13.65805802859451,-15.185335902181329,6.105971435645635,9.054213431076946,9.499298213005524
inf,-1.213576088884412,15.179939795480639,4.698597032776814,2.542007498964985,0.4753322168715357,-0.1811259150030935,-11.595546857555362,0.6683712555917509,-2.761217898314385,3.997766288521511,0.4906941935144431,0.5741488712310314,1.1709933645244703,3.7664954290995425,-0.973834653449245,-0.6430648122501381,-6.5744349738186045,0.06648761963174366,3.2582876914466468,3.375817723904632,8.212189262295183,1.8655278752467197,7.5639200794244275,9.145762761245656,-0.6834514318262919,-9.96082652476236,-1.653332700285766,1.897010188798376,-2.0759934013266843,-3.4678090928764007,-0.27303956966903087,7.964034596105584,2.6573999782363487,0.3038212928135451,2.921857947327858,3.860989814835058,4.713576850159406,-0.43137331244394517,5.424687739754589,5.7049985096398785,4.721729184408325,2.810997054429528,-3.7994403434486017,-5.547366888652455,2.6211972738853078,7.877756580719826,6.721628369641593,8.567903587732054,6.393325825115369,-13.616540767462809
inf,2.405521351744535,15.548042933957976,0.6268589041075856,1.4834502349120413,-6.54730388343263,-6.167954443884486,-2.9398775148934106,7.367712786508868,3.7627473965739213,1.9254718158499387,4.007928425962373,5.135979802054479,-3.6893574652585315,-3.411245107537951,-0.9740263743020918,-4.238674639484792,6.609221126185972,1.5988536692751651,8.71861907420897,6.2438017905894085,5.7699831116847875,-1.0989051819310376,0.9555945721790167,-3.2453445910410608,6.6394233869991055,5.872190604158355,1.7968111872175072,-3.704618198710854,2.7475499801199916,0.6699451282215563,-4.411557063738556,5.6251464890337175,7.195606595157088,-2.128723574976057,-0.7825086034365256,2.0036178472694317,-6.107873471277657,1.8396339715958163,4.257120555439769,-4.252571986468709,2.173229550985589,1.8739163971707384,1.3528703379686604,4.2180954269295725,-2.950791166050294,2.1523610207728154,-2.3247273394131653,4.080373958886213,5.769577084811608,0.2953911073062443
inf,4.294712978539014,19.950205040328093,6.794449334846117,5.985398110607484,8.55597378419581,-0.7788398251557176,3.439489009461095,2.91771053174611,4.822254809335497,0.5751724784850367,-6.872982044749364,3.624562924761328,6.104968917749577,1.560044333034746,-8.54649241977706,-0.9276417361036451,-0.09577949103692873,-17.785526850735067,-2.1305252233334997,4.44928606711381,3.414431586381639,4.672194922225451,-2.1245765095024822,-3.576491705389671,1.4031422526613753,-1.4465474342623565,5.3023412255045415,-9.150315747679876,6.440921532766936,1.5817418232071674,-1.7934848208767207,4.0486792498345,2.4582114717329517,-0.24624678433529823,-1.1807304881067608,-3.1979252698091685,3.217513510572523,4.919872334084694,6.6306034864556835,9.346538231940585,0.4817049095578412,5.7097308577395225,-6.71622995046787,-11.2856225983492,0.26565598138199675,-0.07517182358325414,-14.272062870039022,4.313194358529572,-1.8921654180689913,-0.5048169838318017
inf,-3.271323080000108,15.391954133474652,5.337543257071669,0.957523203801049,1.703014503933641,6.935763812629379,8.6084671513077,-4.5566481615583,-4.503238073511255,-8.786706038663858,-2.7946462616952417,-14.220152859280176,1.9341591252733465,5.7916350862894745,3.4182486365371005,-2.218961798781713,-8.050491918382981,-0.6950761139986952,7.372653654335963,7.718864361451345,9.186569586576027,2.457047785700645,4.359878721959575,-4.62863673697386,-1.408943397978291,-11.500031671273462,2.1672298324400643,-1.6173407304948455,-6.150678200243135,-4.283073769872075,-9.86901403319623,-17.242104279243513,4.8757833159234565,2.570246046353219,0.9346482852491178,2.8954591626633572,-2.4452988831837175,3.6908306868386447,-0.8263907181042498,-10.297042318595864,1.3802703563452496,3.4667089195736764,3.1209471193390144,6.802330045318172,7.0902921810432815,4.978235224444674,-5.408679796075091,0.35059927193638885,-7.986343828388236,-8.660204324343944
inf,2.017038241756397,19.518815205064723,2.3802761007436395,4.292359827481295,-1.5394963962251857,0.5267647974445318,-13.30705552014878,1.504560644075486,3.5157962058891385,1.8709884685127705,-2.6113559573575813,-0.5681768772228963,3.7844031652690333,-5.376377165225129,3.293532609683581,-3.6003986283311704,1.8166053929566814,8.083914895867245,4.643840321846021,-7.1474276211763765,4.445015572462623,6.218169333641818,8.033897075501223,2.8353984068335834,3.976902473239292,6.439916612913741,4.3529636421960305,8.107052616845806,5.511290521488256,4.778667602506452,1.2528285353248165,5.2158482464118165,7.5626228370430795,0.6812018807910079,3.606867499813667,-3.6909195001315496,-1.1176884585654463,8.03708382439715,-7.164471005973326,-5.282197445614791,1.8620343207292507,-1.9339901899110998,-10.477384851926693,8.169335681963538,-6.11018773761554,6.607030763786,6.443967464726271,4.211199266586739,8.313552951418274,1.3175051672269973
