Freq_0,Freq_1,Freq_2,Freq_3,Freq_4,Freq_5,Freq_6,Freq_7,Freq_8,Freq_9,Freq_10,Freq_11,Freq_12,Freq_13,Freq_14,Freq_15,Freq_16,Freq_17,Freq_18,Freq_19,Freq_20,Freq_21,Freq_22,Freq_23,Freq_24
inf,0.7259193662063268,4.4015668239515975,6.194069309129251,-3.911535421657277,-0.8026809388489724,0.0878493405832046,1.5772800579255346,3.5502925313318983,4.334601310301856,4.7112512493000125,4.799403573703991,-0.06805571922667042,0.5007193928973024,1.734544007061075,0.3966330108936731,0.10973850451353684,0.8212474399065286,1.3119423438839704,-1.9109902891250314,-2.536220592906716,-1.2319326516930005,-0.18258679412222278,-0.045256449943337884,0.43073063332548145
inf,0.5359346157881362,2.6964897266134216,6.868880547908326,3.997362213442628,4.537551005039408,2.270747395478814,3.2817606280445233,-0.005873546763893955,-0.45471907099359044,0.9612852579848692,-0.5374047504028923,-0.7804072442571268,0.8382507665081746,0.6613341942902551,0.8179929164520416,-2.054504674369362,0.4333973304799841,2.2004285668487498,2.8140397471894616,2.137532043484036,3.0806448369864725,0.8881416879866535,1.8350890938790982,-0.34569389819777996
inf,5.418010860494011,8.283416223540186,10.945365409693228,5.932984255675667,3.5179123820318523,3.389861480169195,4.445377460594152,1.4852640890484778,1.620494812821633,0.7749899273979679,2.435246111229361,1.7008253326105205,1.3003502253782742,1.0156847063808812,1.407486870648988,1.0141560422792892,2.2992692651110005,3.7902974234652476,1.5718299153031055,4.017164550696172,2.5540196070718295,2.993883137446616,2.4379636801960487,1.3546151484991427
inf,13.555265418455233,17.289042678418795,18.9244313601383,5.863536799069934,2.5791078217219408,5.08224415591242,2.1214484182076205,5.370397939606768,5.033492919718974,4.662858007466667,6.138198024610247,5.353488282737551,2.3268224044530115,4.8070674101111734,3.3958041632854474,1.5588658576937817,2.5324300934695643,2.579477616329015,2.9931218020909043,4.005486015261319,6.228924046593825,6.376944058264954,5.714615509070988,6.194007450004094
inf,12.554250070199645,15.676127692169825,17.95547422123317,7.509650953077255,4.730345013254357,3.8012250425081504,3.1716739798981735,0.7186646270460884,4.285053828540235,4.396366167204064,3.9577456920966014,4.501237233145417,3.904888522967987,4.213855436272468,5.037119891626418,6.588714877329025,5.449405735800369,2.8623829118008146,3.6212126459299085,2.4973394145897387,3.456329990897977,2.922466458684923,8.717934432271015,7.876750169225957
inf,17.21236696783864,20.977324253039946,22.6649970585131,7.856482023292024,6.644525004630804,7.181384351779673,8.445156547297525,7.840043044871134,9.321834622223523,10.382986882999841,10.38869651157189,11.069145587879646,10.808383482550049,9.36461691676412,10.29688266284532,10.838559302922732,9.343168997740015,10.436075754646211,10.551177691801819,10.669759285995262,9.935694813399344,9.690730969572705,11.223743304482795,11.966828152514083
inf,4.262603330627545,7.285390636138402,9.657474673022971,1.6152925883722133,-0.5592636706601297,-0.8592949665282035,-1.103005584071731,-1.9714709379429536,-1.1236181273895482,-0.6663236010567459,-0.6456741731466877,-0.27083275770299053,-1.5207125201275886,-0.2793301770532395,-1.1141972000713594,-0.09123545447454973,-0.07645016463350629,1.0910048068373825,1.0189252121854082,-0.6199970523431588,0.021656543742558654,0.2527880980808064,1.0603164008178751,-0.36410235320805384
inf,15.094842134080281,18.823140465196055,20.507199753236954,4.9303335268107205,6.538672132419741,1.8516819041987205,5.360770463594676,3.4544660908499054,3.557981025482377,2.341974005031844,5.81719702767186,6.488663501087842,6.947777009517338,6.46808093082312,4.878957419190918,3.3955477674574297,5.447344941596363,4.669513248430498,7.879875407313413,6.712391523539544,7.928242144759231,6.949720934390108,8.318994712012227,6.865652797499578
inf,8.680093377359402,12.696257607514635,14.388677518672718,5.430372477391405,7.608842553910854,0.6307959932300804,3.2512426643077035,4.252825031130506,5.462354804813906,5.630497922192248,2.966211920969208,2.6550813164921863,4.436493676033713,3.938852413257166,2.2097345636860126,3.9140029602587774,6.393189565679236,6.083491307310169,7.346410935134834,6.364993348244873,4.925442075386471,3.0139686740971356,5.3471103977420285,4.432220399518485
inf,9.902579848300398,12.5606774403297,15.264344921398806,4.786849837596797,2.9868101096037023,4.596315786766283,3.405437061243589,1.7527819164707523,0.959011511737927,0.9917617459806678,0.8038034813834756,-2.841361397463004,-0.8831823544638908,-1.183673355974328,2.2052354592381036,1.0663407563693355,1.621482298492353,-1.521844133227134,2.4770573841912764,2.7708131304751404,0.5725143785776439,-1.7190628833208166,0.7970069888997244,0.9662637435483674
inf,2.1666721194893483,5.4193239698361495,7.553931030017658,4.549503532968956,-1.6218115777350874,-0.7439313042315945,0.6770897888195861,1.6744540133430945,1.899520757443085,1.7803213753261105,2.152568538062141,0.3555994445760504,0.49581077863048506,1.4693264876166268,-1.0144054286764543,-0.43542992441052775,-0.7904912545851133,-1.1700405228043138,-0.7575177713446237,-0.5698294329191,-2.474459160786452,-2.5867071338062715,-2.7014696038606516,-1.3547260054813108
inf,9.883306316075528,13.030296891120315,15.290878873643383,5.752573035581879,-1.0835773532300408,-1.0160583419193756,1.7795017340733494,3.663271264316421,2.056998919204972,3.454656415634034,1.930328322866913,1.8059717249087726,3.5737961774295854,1.9658470867262139,0.8626928878849114,-0.9473421730524549,0.23418821427321035,3.020727519030096,2.433015480893822,2.682220487288639,2.3193108386567616,5.776790711413703,3.968587908381508,6.753472340534472
inf,11.111039866348115,14.9479619781923,16.550915799188907,5.403058783031714,-1.9382979583222024,3.029760688992347,1.4383343909973902,5.172153816844798,5.667610464133318,4.294157416638683,3.25222943310618,6.047301852905292,2.9308259135793975,3.974021151478702,5.9864953105645,4.9660783896576035,1.657443896211518,3.4497483372111333,4.277349849109157,4.151733657153578,6.66136402993849,5.6186355179311676,6.339001573479827,4.296317075934397
inf,-5.826258634564354,-2.3589256544974546,0.24032560957361682,0.27615012644001524,-2.4480783662619032,-3.0953009196830408,-2.4591301563737176,-1.5986211031980488,-0.3189055764832318,0.5413869549899673,-1.1036822740074967,-0.23348841409418242,0.6097972271245382,-1.5301976166599758,-2.4136740929274225,-2.836836443246746,-0.9203592425363851,-1.612629262514126,-1.0776114185288534,-1.7079691837330344,-1.9071393339248957,-1.4934660812430138,-4.45383666804058,-4.180865300092172
inf,9.67143087272883,13.529498746757099,15.061734142454167,-0.8019619025402918,-1.3571769519052523,-2.909058542010321,0.5978957959949156,2.898187739500365,4.4387766387621355,6.443314829172408,5.305050085025172,5.314705278375243,5.483138899508155,5.506330044295311,3.9852302662797214,3.057928529055232,4.650944861792979,4.778044047330667,4.5727854217589865,5.76424995804603,2.7190868091915874,2.589564591402862,3.6629127040258,5.769833111860564
inf,6.5330036323980565,10.203416063396144,12.21274004236733,2.829644838093575,5.319543058987438,4.2270063384787235,-1.2811395917030168,-0.34622490736722966,-1.535953299320873,-1.1421330111182613,1.4251386358712708,1.1471775301769753,0.4745191681655925,-1.4584896518884065,1.7249597467824387,1.137491218196736,2.4289611911146736,3.04696542515579,1.89390260744468,1.9355997862051737,4.024295124202119,4.236696398531713,2.17355604916159,3.0462467427301902
inf,-1.4444804208726367,1.4508261565171097,4.498743554287518,4.444632442356447,2.4054026842945504,0.880107613664876,1.2799501600512215,0.9976780360954649,2.045125805525913,0.8192607484052914,1.283205859434922,-0.5592172197035481,-3.545612071450229,-1.3747178589959574,-2.916173604912288,-1.6503592020416846,0.10113076853993874,0.11695671357531268,-1.6532623245072102,-1.6173204622538435,-0.6188046541807424,-2.109830421863826,-1.0286382196745407,-0.17827264905993445
inf,15.517447981620913,19.041568363468734,20.97240617291554,6.077630073040712,6.7368087393454275,4.07540824690156,4.534299845868496,2.974177898576926,4.6098222218673754,3.476658268740003,4.1106163047217095,0.7555530228236904,4.160019131437814,4.3002212845314745,4.718663548793472,6.913312489440507,5.2904476517618875,6.195437715163649,5.632702275011944,6.175033376727626,4.200784702489493,3.44649766540433,4.23331813214385,6.514100905862961
inf,-2.361440342284716,1.2911920254116822,3.666027459176174,-1.8018897450208016,-0.8257797153857496,0.45139905764397525,1.0722492992642714,-2.001674400571993,1.6545542033501377,0.6562405171608319,1.9865752619158954,3.4997914008383404,3.3097201049584086,1.6773287356813142,-0.577141279455887,-0.8767313381771729,-0.5624711509713549,-0.17274511220628597,2.6617275144799706,3.521122375149716,4.13477215554299,4.273506966053752,2.9130481378950464,3.2284364354784856
inf,9.058042700821176,10.633551542068286,14.471686440995498,6.9825201979076255,2.5432159220134523,2.108860028758052,1.2233839026533673,-1.551753944984661,-0.7286366572405214,3.6372986218170524,4.725356250876757,5.093026728309219,3.803868748001264,3.4602875761270084,2.937368932330344,3.142767951937209,4.6640774037713655,1.8476902144750582,2.564838981167888,0.6867046321913577,1.0496508913540197,0.9480799548890673,-0.26936567593941163,0.4306716350416053
inf,11.42320104581778,15.371788283873137,16.97012465905433,6.116081761385612,3.1256741419617313,2.930198123256986,4.097910518553611,4.398120091262562,4.382553762349282,4.098527533619091,1.8520611164589056,3.1177546388327357,3.315713464146519,3.8497011186933747,5.280576467942204,4.93552567595097,5.244162711704142,6.19407029597177,5.85768454868785,3.2967296176930603,4.923301524472457,5.674404598727257,6.465212719795936,6.247643477013824
inf,0.64385951804136,4.13028828163138,6.649711509273228,4.719033462944548,5.206293505314765,4.020582288910418,2.2123325510614222,2.837910997256749,4.563581587939893,5.209719904440163,1.58396617529462,0.2641330099431016,1.5369429083243702,-1.4561512695125955,-2.5067146237724174,-1.7377030380319098,-0.6444040598212695,0.0066698111182859066,1.2424121059888122,0.8767877888673965,0.5520610557156758,-0.13327387241455568,1.0107696261608012,1.2549165494003987
inf,5.5138331375037595,9.492225588603823,11.383685514831555,1.734867467737402,1.2259541044871156,2.9314620931373625,1.2480363401162222,-1.2451301534771844,0.15367099766121584,-0.8363467786632697,0.11400500490679377,-0.41402333609666186,0.8665100358769919,0.39637870045088164,0.32916360434682446,0.3299841242854171,2.0185153956463395,2.097316523992234,2.1969986306922706,0.43760927921368165,1.9220348738247566,-0.5703258666492417,0.8796959423427495,-1.5927549289184455
inf,-9.377702719068719,-5.421983911290347,-1.8807536209347226,-0.019401873571162298,-0.8266079530190638,-5.944181531086976,-8.320183237828218,-9.661506162694685,-4.447585584165523,-3.528951499018447,-2.809743681183214,-1.2054286516123014,0.10359622807946067,1.1528962995887042,0.6525005038539007,0.30171499373009425,1.2164683106423553,-1.809235425312842,-2.1771487935592475,-0.8141032909682764,-1.1516859729103643,-1.7836265748996283,-0.8278609272021527,-2.1597813568146833
inf,17.145482042560026,20.957500396878185,22.574718495100477,5.27864438248012,6.118588191989673,5.554519638419038,6.321204689999842,7.300360331734161,7.352372831782084,8.993373372583555,7.246640784429083,8.143701354692482,8.893703251221119,7.407627073930236,8.680665220061712,8.602843307242992,8.358289596990815,8.139278385266906,8.756455669033947,7.47909245517706,10.299506448106868,9.789311733532323,10.994211902451013,9.68779326455595
inf,-0.2793886284265703,1.6819142706283827,5.272711220005782,2.16200360619651,1.1764857140020482,1.6800580306655206,3.3505949792368455,1.3702421043858592,1.5390382491941423,-0.49793372099294686,0.38511553287412426,0.3335989537795996,1.212370123222982,1.4139525434236333,-0.6163117586198013,0.4092249848820515,0.42472676974897183,-0.048679162808809906,0.45793171788909603,-2.0231711447683765,-4.446523459989265,-1.105864777038029,-0.818555416834748,0.8472722711755623
inf,9.414715642319097,12.516103151526927,14.953529019963227,8.260058955132855,4.956121159165058,6.581038627531523,1.6824795152685041,4.306468708480203,5.069323617536234,6.4588842543898295,4.278973276546822,3.5185697036009245,3.493683995296159,1.595959821453917,0.686337530023934,2.541818327344693,4.332199612174847,3.545236210386932,3.6178656238493403,4.525503140428043,0.7916538972965483,2.2211847964900002,4.04912030806279,4.620745816075079
inf,6.568711974629153,10.839692446302546,12.415614080466096,7.619634130740145,4.478551540880485,2.3774410173807823,4.596248039106811,6.45144239862276,4.243444520328005,4.498773005056876,2.437051684059533,0.12660413616580968,0.27326175117033813,2.757259223183709,3.8398571183814525,3.5539951192024475,2.216709721704305,1.3903980134814162,1.2015194720496893,3.6809771299878875,4.4401221640319335,5.439369902088693,4.912744501894693,3.6946273973767347
inf,8.134140082626496,11.586245866518457,13.7476520275284,2.601443416367559,1.5125661908126986,2.7366828840104986,1.9528500720516462,4.091051933319534,3.499493620777173,0.13611150434576302,0.7064342743056358,2.830676179496919,1.244256294838543,1.3239077985335612,0.845150120326629,-2.7053614566070934,-7.814157189079388,-0.9654064139453595,-0.28049722282403167,0.4263265923905095,1.1687542315770614,1.4223405998207,2.7131775946255843,2.4885843233318923
inf,9.257250965534322,13.287167968597236,15.070861934173994,7.040498828714721,7.757137653390799,6.738966522102409,5.730752677048322,4.697145517379099,3.983005348769211,3.0804822797010942,1.9485058321773252,4.032278154772712,5.578121219439218,5.88277711366819,5.14729669076668,6.550059386442818,6.934921835254613,7.921156547005822,7.113256680348506,6.5834889419487155,5.872438809020714,4.6195741436461475,6.33661797713831,7.653127570916865
inf,11.341652622970571,14.437176233697095,16.685100364150372,6.782596291356441,3.0105334299100974,1.9887506734676492,2.2477239691850386,2.416915203007761,2.3755633596643406,5.1156523402594445,6.144065449132199,5.794211899404644,2.530393927269607,3.267827953243163,0.26632093923306854,2.2501665653948777,2.417661932402538,2.419664183721423,1.0505785784712671,3.033544601297045,4.856132110526417,5.8224080615143095,4.764526314540397,5.1265666390425935
inf,11.902991457061795,15.712577163192952,17.29672073532012,4.989896859999696,6.41881060578072,6.957977878684371,4.720883683348362,5.427262885183914,1.95317059915525,2.4310861667821158,4.8375299963017255,4.351333987902052,5.8151689055650735,6.287453255540527,7.208255335829385,7.542693054598196,6.512894587202808,5.651944334766782,5.826764849176037,3.92079536661911,3.5636481316161337,6.357679577670666,7.528832912137453,8.189832694808764
inf,11.999717522495294,15.86679445720145,17.500978617663872,6.464845645361738,-0.1677811868258985,1.3147754501380646,5.377352724549596,5.55044228423867,7.228468072523675,6.394752813048015,5.570190896873697,2.5189259865147946,-0.3236718815242483,-0.34332784879752865,2.1103610550853347,3.1227456196712353,3.453514269064698,2.959996824387069,3.959580108442637,6.400961816374895,6.2362385290907625,6.4541430279601215,6.6709415678172235,8.036006790346192
inf,-2.931431349468056,0.3468766502596239,3.607348786219351,6.053890704459121,-2.1413259339285915,-2.271021439102128,0.13807542874954493,1.063205938530487,-0.9560942161266581,-0.04764313038779022,0.9339737987867025,-0.045866476035158144,-0.860626000163542,-0.9984942960482357,-1.2638644125761402,-2.0301317270515895,-3.610315617500383,-1.936229975809951,-0.10068451128136502,0.11579896967342052,-1.3501216381221397,-0.6325955805915413,-0.18867414310471986,-2.1772656920976203
inf,2.0403520621934206,5.40293154051604,7.72434930734623,1.1757299135240373,-0.26631485056777393,0.43139239283122777,1.8500221119453641,-2.8803599338560915,0.7893527005511558,1.867027701461602,2.5016778765748313,1.0599938106405915,1.987409512404831,2.8203380716154243,1.0230960042437616,0.6259403044831018,-0.15700685264516068,-2.733150634503218,-5.432836097318862,-3.365242274189079,-4.531108344448079,-3.9210860279534643,-2.9475067993848256,-0.2941719248972632
inf,-0.20741171993919139,4.000183125687755,6.434981701741503,2.9171665065713306,1.6380470737904815,-0.27995656563918203,-0.5169660333418378,0.5330426793411434,0.6912380627186252,2.0460912533364066,-0.4367957409948673,0.10297208969976168,0.5469733349178867,1.0879928323564627,-0.019531860887894936,0.1114144840872413,1.142413749854775,-1.3565585915600877,0.36690591257531224,0.32606030766987004,-2.5548181158924734,-1.6897597986207984,0.8444027139943273,2.207834161343378
inf,-1.3528852042033357,2.893750152167865,5.312681215345702,3.2053316151084914,4.316840010155985,3.2508687599716737,3.4377522608258673,-3.2942642626920033,-4.520029010408528,-3.6549224928833226,-2.5583756730514153,-2.2969819448117477,-1.2159353622262685,-0.8907167769688158,-0.18144516940046174,1.3810742962167026,1.8566990329155786,1.4880785562150436,1.4174481247123936,1.0027833026852804,-0.26292117618153554,-0.792746579330533,-0.7022194859408302,-2.9471599177528134
inf,7.79609228842553,11.605602443078078,13.172743626368248,-3.134274067041467,1.5889542582438096,1.7099950385919627,1.2441900920180302,0.6099637258624284,0.7087202465441607,-1.1097506229860912,0.24441522450581488,3.5559019269045393,0.8243284730033977,3.3692889074941164,5.190109454876136,4.595865687449482,2.5362714533549635,4.292353045009477,-0.0985190846751891,1.9679438244082732,3.2332862827933866,1.2390474662577802,3.295070183872241,2.532413943781414
inf,6.541444416964911,10.428851022857387,12.181163244640235,2.4967230351588796,3.3210107516406,2.368556689616611,2.488969029454559,2.416824659065192,3.2964319291367943,2.9631157798687866,2.4602281536874173,3.5046365378109385,0.9017160771869044,-0.6115987229930084,-0.855374145934114,1.881747468520004,3.338491524711536,5.36768458100709,5.7998309933857755,5.8273083016109055,2.4341766348185203,1.5428252685185697,1.0994036595168382,3.2368437693866454
inf,13.196393745446594,16.37409764470629,18.535628881004108,4.6300259759537745,2.8115843829045772,4.02028511056038,4.7526165522301085,4.402383533300956,1.8947399384189367,0.3355024846374022,2.847929832889278,2.49720852666389,3.71155567733247,3.8918754053973643,3.8255312492886304,4.4212832261620605,4.495061374434904,4.96000165301281,3.379797650959297,5.936744280065923,4.937080638510288,5.476715631896468,3.8010245055354233,3.02824052009057
